Review_ID,Review_Text,Clinic_Rating,Date
915,Waited 2 hours for a 5 minute checkup.,2,2025-02-08 03:00:00
916,"Clean clinic, highly recommended.",5,2025-02-08 04:00:00
917,Scheduling an appointment is a nightmare.,2,2025-02-08 05:00:00
918,Scheduling an appointment is a nightmare.,1,2025-02-08 06:00:00
919,"Clean clinic, highly recommended.",5,2025-02-08 07:00:00
920,Great service but long wait times.,5,2025-02-08 08:00:00
921,"Clean clinic, highly recommended.",1,2025-02-08 09:00:00
922,The doctor was very dismissive.,5,2025-02-08 10:00:00
923,Very professional care.,5,2025-02-08 11:00:00
924,Front desk staff was quite rude.,2,2025-02-08 12:00:00
925,Front desk staff was quite rude.,3,2025-02-08 13:00:00
926,Very professional care.,5,2025-02-08 14:00:00
927,Scheduling an appointment is a nightmare.,5,2025-02-08 15:00:00
928,The doctor was very dismissive.,3,2025-02-08 16:00:00
929,"Clean clinic, highly recommended.",2,2025-02-08 17:00:00
930,Very professional care.,4,2025-02-08 18:00:00
931,Waited 2 hours for a 5 minute checkup.,5,2025-02-08 19:00:00
932,"Clean clinic, highly recommended.",4,2025-02-08 20:00:00
933,Excellent facility and friendly staff.,2,2025-02-08 21:00:00
934,The doctor was very dismissive.,5,2025-02-08 22:00:00
935,Very professional care.,4,2025-02-08 23:00:00
936,Excellent facility and friendly staff.,5,2025-02-09 00:00:00
937,The doctor was very dismissive.,5,2025-02-09 01:00:00
938,Front desk staff was quite rude.,5,2025-02-09 02:00:00
939,Waited 2 hours for a 5 minute checkup.,5,2025-02-09 03:00:00
940,Excellent facility and friendly staff.,5,2025-02-09 04:00:00
941,Excellent facility and friendly staff.,4,2025-02-09 05:00:00
942,The doctor was very dismissive.,5,2025-02-09 06:00:00
943,"Clean clinic, highly recommended.",4,2025-02-09 07:00:00
944,Great service but long wait times.,4,2025-02-09 08:00:00
945,"Clean clinic, highly recommended.",1,2025-02-09 09:00:00
946,Great service but long wait times.,3,2025-02-09 10:00:00
947,The doctor was very dismissive.,2,2025-02-09 11:00:00
948,Scheduling an appointment is a nightmare.,3,2025-02-09 12:00:00
949,"Clean clinic, highly recommended.",1,2025-02-09 13:00:00
950,Excellent facility and friendly staff.,5,2025-02-09 14:00:00
951,"Clean clinic, highly recommended.",4,2025-02-09 15:00:00
952,Front desk staff was quite rude.,2,2025-02-09 16:00:00
953,The doctor was very dismissive.,4,2025-02-09 17:00:00
954,Front desk staff was quite rude.,2,2025-02-09 18:00:00
955,Scheduling an appointment is a nightmare.,5,2025-02-09 19:00:00
956,Scheduling an appointment is a nightmare.,3,2025-02-09 20:00:00
957,"Clean clinic, highly recommended.",3,2025-02-09 21:00:00
958,"Clean clinic, highly recommended.",5,2025-02-09 22:00:00
959,Front desk staff was quite rude.,4,2025-02-09 23:00:00
960,Waited 2 hours for a 5 minute checkup.,5,2025-02-10 00:00:00
961,"Clean clinic, highly recommended.",4,2025-02-10 01:00:00
962,The doctor was very dismissive.,3,2025-02-10 02:00:00
963,Great service but long wait times.,4,2025-02-10 03:00:00
964,Waited 2 hours for a 5 minute checkup.,1,2025-02-10 04:00:00
965,Great service but long wait times.,2,2025-02-10 05:00:00
966,Front desk staff was quite rude.,3,2025-02-10 06:00:00
967,Excellent facility and friendly staff.,5,2025-02-10 07:00:00
968,Very professional care.,5,2025-02-10 08:00:00
969,The doctor was very dismissive.,2,2025-02-10 09:00:00
970,Waited 2 hours for a 5 minute checkup.,3,2025-02-10 10:00:00
971,Front desk staff was quite rude.,5,2025-02-10 11:00:00
972,Scheduling an appointment is a nightmare.,1,2025-02-10 12:00:00
973,Waited 2 hours for a 5 minute checkup.,4,2025-02-10 13:00:00
974,Excellent facility and friendly staff.,4,2025-02-10 14:00:00
975,Scheduling an appointment is a nightmare.,5,2025-02-10 15:00:00
976,Waited 2 hours for a 5 minute checkup.,3,2025-02-10 16:00:00
977,Front desk staff was quite rude.,5,2025-02-10 17:00:00
978,Scheduling an appointment is a nightmare.,4,2025-02-10 18:00:00
979,"Clean clinic, highly recommended.",3,2025-02-10 19:00:00
980,Scheduling an appointment is a nightmare.,3,2025-02-10 20:00:00
981,Waited 2 hours for a 5 minute checkup.,3,2025-02-10 21:00:00
982,Scheduling an appointment is a nightmare.,2,2025-02-10 22:00:00
983,The doctor was very dismissive.,5,2025-02-10 23:00:00
984,"Clean clinic, highly recommended.",2,2025-02-11 00:00:00
985,"Clean clinic, highly recommended.",5,2025-02-11 01:00:00
986,Excellent facility and friendly staff.,4,2025-02-11 02:00:00
987,"Clean clinic, highly recommended.",3,2025-02-11 03:00:00
988,Great service but long wait times.,2,2025-02-11 04:00:00
989,The doctor was very dismissive.,4,2025-02-11 05:00:00
990,Excellent facility and friendly staff.,4,2025-02-11 06:00:00
991,Great service but long wait times.,5,2025-02-11 07:00:00
992,Scheduling an appointment is a nightmare.,4,2025-02-11 08:00:00
993,Very professional care.,4,2025-02-11 09:00:00
994,Great service but long wait times.,1,2025-02-11 10:00:00
995,Excellent facility and friendly staff.,5,2025-02-11 11:00:00
996,"Clean clinic, highly recommended.",5,2025-02-11 12:00:00
997,The doctor was very dismissive.,3,2025-02-11 13:00:00
998,Very professional care.,1,2025-02-11 14:00:00
999,Excellent facility and friendly staff.,5,2025-02-11 15:00:00
1000,Great service but long wait times.,5,2025-02-11 16:00:00
1001,Very professional care.,4,2025-02-11 17:00:00
1002,Great service but long wait times.,4,2025-02-11 18:00:00
1003,Front desk staff was quite rude.,5,2025-02-11 19:00:00
1004,Excellent facility and friendly staff.,2,2025-02-11 20:00:00
1005,Very professional care.,4,2025-02-11 21:00:00
1006,Waited 2 hours for a 5 minute checkup.,1,2025-02-11 22:00:00
1007,Waited 2 hours for a 5 minute checkup.,2,2025-02-11 23:00:00
1008,Excellent facility and friendly staff.,5,2025-02-12 00:00:00
1009,Waited 2 hours for a 5 minute checkup.,4,2025-02-12 01:00:00
1010,Excellent facility and friendly staff.,5,2025-02-12 02:00:00
1011,"Clean clinic, highly recommended.",4,2025-02-12 03:00:00
1012,Very professional care.,5,2025-02-12 04:00:00
1013,Excellent facility and friendly staff.,4,2025-02-12 05:00:00
1014,Scheduling an appointment is a nightmare.,1,2025-02-12 06:00:00
1015,The doctor was very dismissive.,5,2025-02-12 07:00:00
1016,The doctor was very dismissive.,2,2025-02-12 08:00:00
1017,Scheduling an appointment is a nightmare.,4,2025-02-12 09:00:00
1018,Great service but long wait times.,4,2025-02-12 10:00:00
1019,Great service but long wait times.,1,2025-02-12 11:00:00
1020,Great service but long wait times.,1,2025-02-12 12:00:00
1021,Front desk staff was quite rude.,5,2025-02-12 13:00:00
1022,Very professional care.,3,2025-02-12 14:00:00
1023,Great service but long wait times.,4,2025-02-12 15:00:00
1024,"Clean clinic, highly recommended.",4,2025-02-12 16:00:00
1025,Scheduling an appointment is a nightmare.,3,2025-02-12 17:00:00
1026,The doctor was very dismissive.,5,2025-02-12 18:00:00
1027,Scheduling an appointment is a nightmare.,5,2025-02-12 19:00:00
1028,The doctor was very dismissive.,1,2025-02-12 20:00:00
1029,Great service but long wait times.,4,2025-02-12 21:00:00
1030,"Clean clinic, highly recommended.",3,2025-02-12 22:00:00
1031,Excellent facility and friendly staff.,4,2025-02-12 23:00:00
1032,Excellent facility and friendly staff.,4,2025-02-13 00:00:00
1033,Waited 2 hours for a 5 minute checkup.,3,2025-02-13 01:00:00
1034,Great service but long wait times.,1,2025-02-13 02:00:00
1035,Great service but long wait times.,4,2025-02-13 03:00:00
1036,Scheduling an appointment is a nightmare.,2,2025-02-13 04:00:00
1037,"Clean clinic, highly recommended.",2,2025-02-13 05:00:00
1038,"Clean clinic, highly recommended.",5,2025-02-13 06:00:00
1039,Front desk staff was quite rude.,3,2025-02-13 07:00:00
1040,Scheduling an appointment is a nightmare.,4,2025-02-13 08:00:00
1041,"Clean clinic, highly recommended.",3,2025-02-13 09:00:00
1042,Very professional care.,5,2025-02-13 10:00:00
1043,Very professional care.,3,2025-02-13 11:00:00
1044,"Clean clinic, highly recommended.",3,2025-02-13 12:00:00
1045,Very professional care.,4,2025-02-13 13:00:00
1046,Front desk staff was quite rude.,5,2025-02-13 14:00:00
1047,Excellent facility and friendly staff.,5,2025-02-13 15:00:00
1048,"Clean clinic, highly recommended.",3,2025-02-13 16:00:00
1049,Very professional care.,5,2025-02-13 17:00:00
1050,Great service but long wait times.,5,2025-02-13 18:00:00
1051,Excellent facility and friendly staff.,5,2025-02-13 19:00:00
1052,Great service but long wait times.,5,2025-02-13 20:00:00
1053,Great service but long wait times.,4,2025-02-13 21:00:00
1054,Very professional care.,5,2025-02-13 22:00:00
1055,Very professional care.,4,2025-02-13 23:00:00
1056,Scheduling an appointment is a nightmare.,4,2025-02-14 00:00:00
1057,Waited 2 hours for a 5 minute checkup.,2,2025-02-14 01:00:00
1058,"Clean clinic, highly recommended.",1,2025-02-14 02:00:00
1059,"Clean clinic, highly recommended.",1,2025-02-14 03:00:00
1060,"Clean clinic, highly recommended.",5,2025-02-14 04:00:00
1061,"Clean clinic, highly recommended.",2,2025-02-14 05:00:00
1062,Very professional care.,1,2025-02-14 06:00:00
1063,Excellent facility and friendly staff.,3,2025-02-14 07:00:00
1064,The doctor was very dismissive.,4,2025-02-14 08:00:00
1065,Great service but long wait times.,5,2025-02-14 09:00:00
1066,Waited 2 hours for a 5 minute checkup.,4,2025-02-14 10:00:00
1067,Front desk staff was quite rude.,3,2025-02-14 11:00:00
1068,Waited 2 hours for a 5 minute checkup.,5,2025-02-14 12:00:00
1069,The doctor was very dismissive.,1,2025-02-14 13:00:00
1070,Front desk staff was quite rude.,5,2025-02-14 14:00:00
1071,Front desk staff was quite rude.,1,2025-02-14 15:00:00
1072,The doctor was very dismissive.,5,2025-02-14 16:00:00
1073,Front desk staff was quite rude.,1,2025-02-14 17:00:00
1074,The doctor was very dismissive.,5,2025-02-14 18:00:00
1075,Very professional care.,2,2025-02-14 19:00:00
1076,Excellent facility and friendly staff.,1,2025-02-14 20:00:00
1077,The doctor was very dismissive.,5,2025-02-14 21:00:00
1078,Front desk staff was quite rude.,1,2025-02-14 22:00:00
1079,Front desk staff was quite rude.,5,2025-02-14 23:00:00
1080,Excellent facility and friendly staff.,5,2025-02-15 00:00:00
1081,Very professional care.,4,2025-02-15 01:00:00
1082,Scheduling an appointment is a nightmare.,3,2025-02-15 02:00:00
1083,Front desk staff was quite rude.,5,2025-02-15 03:00:00
1084,Front desk staff was quite rude.,5,2025-02-15 04:00:00
1085,Scheduling an appointment is a nightmare.,4,2025-02-15 05:00:00
1086,Waited 2 hours for a 5 minute checkup.,3,2025-02-15 06:00:00
1087,Scheduling an appointment is a nightmare.,3,2025-02-15 07:00:00
1088,Excellent facility and friendly staff.,3,2025-02-15 08:00:00
1089,Excellent facility and friendly staff.,4,2025-02-15 09:00:00
1090,Great service but long wait times.,5,2025-02-15 10:00:00
1091,Front desk staff was quite rude.,5,2025-02-15 11:00:00
1092,The doctor was very dismissive.,5,2025-02-15 12:00:00
1093,"Clean clinic, highly recommended.",4,2025-02-15 13:00:00
1094,"Clean clinic, highly recommended.",3,2025-02-15 14:00:00
1095,The doctor was very dismissive.,5,2025-02-15 15:00:00
1096,"Clean clinic, highly recommended.",5,2025-02-15 16:00:00
1097,"Clean clinic, highly recommended.",4,2025-02-15 17:00:00
1098,Very professional care.,1,2025-02-15 18:00:00
1099,"Clean clinic, highly recommended.",4,2025-02-15 19:00:00
1100,Waited 2 hours for a 5 minute checkup.,3,2025-02-15 20:00:00
1101,Front desk staff was quite rude.,2,2025-02-15 21:00:00
1102,Front desk staff was quite rude.,4,2025-02-15 22:00:00
1103,Front desk staff was quite rude.,3,2025-02-15 23:00:00
1104,Excellent facility and friendly staff.,5,2025-02-16 00:00:00
1105,Excellent facility and friendly staff.,3,2025-02-16 01:00:00
1106,Excellent facility and friendly staff.,4,2025-02-16 02:00:00
1107,The doctor was very dismissive.,5,2025-02-16 03:00:00
1108,Scheduling an appointment is a nightmare.,4,2025-02-16 04:00:00
1109,Waited 2 hours for a 5 minute checkup.,5,2025-02-16 05:00:00
1110,Waited 2 hours for a 5 minute checkup.,5,2025-02-16 06:00:00
1111,"Clean clinic, highly recommended.",5,2025-02-16 07:00:00
1112,Front desk staff was quite rude.,3,2025-02-16 08:00:00
1113,Great service but long wait times.,2,2025-02-16 09:00:00
1114,Excellent facility and friendly staff.,4,2025-02-16 10:00:00
1115,Very professional care.,5,2025-02-16 11:00:00
1116,Waited 2 hours for a 5 minute checkup.,4,2025-02-16 12:00:00
1117,Waited 2 hours for a 5 minute checkup.,3,2025-02-16 13:00:00
1118,Great service but long wait times.,1,2025-02-16 14:00:00
1119,"Clean clinic, highly recommended.",3,2025-02-16 15:00:00
1120,Waited 2 hours for a 5 minute checkup.,5,2025-02-16 16:00:00
1121,Front desk staff was quite rude.,2,2025-02-16 17:00:00
1122,Waited 2 hours for a 5 minute checkup.,3,2025-02-16 18:00:00
1123,Scheduling an appointment is a nightmare.,1,2025-02-16 19:00:00
1124,Great service but long wait times.,5,2025-02-16 20:00:00
1125,Very professional care.,5,2025-02-16 21:00:00
1126,Very professional care.,4,2025-02-16 22:00:00
1127,"Clean clinic, highly recommended.",1,2025-02-16 23:00:00
1128,"Clean clinic, highly recommended.",3,2025-02-17 00:00:00
1129,Excellent facility and friendly staff.,4,2025-02-17 01:00:00
1130,Scheduling an appointment is a nightmare.,4,2025-02-17 02:00:00
1131,"Clean clinic, highly recommended.",4,2025-02-17 03:00:00
1132,Front desk staff was quite rude.,5,2025-02-17 04:00:00
1133,Scheduling an appointment is a nightmare.,5,2025-02-17 05:00:00
1134,Excellent facility and friendly staff.,2,2025-02-17 06:00:00
1135,Front desk staff was quite rude.,2,2025-02-17 07:00:00
1136,Very professional care.,3,2025-02-17 08:00:00
1137,Great service but long wait times.,4,2025-02-17 09:00:00
1138,Waited 2 hours for a 5 minute checkup.,4,2025-02-17 10:00:00
1139,Waited 2 hours for a 5 minute checkup.,5,2025-02-17 11:00:00
1140,The doctor was very dismissive.,2,2025-02-17 12:00:00
1141,The doctor was very dismissive.,5,2025-02-17 13:00:00
1142,The doctor was very dismissive.,4,2025-02-17 14:00:00
1143,Waited 2 hours for a 5 minute checkup.,5,2025-02-17 15:00:00
1144,Scheduling an appointment is a nightmare.,4,2025-02-17 16:00:00
1145,Front desk staff was quite rude.,5,2025-02-17 17:00:00
1146,The doctor was very dismissive.,2,2025-02-17 18:00:00
1147,Great service but long wait times.,5,2025-02-17 19:00:00
1148,"Clean clinic, highly recommended.",1,2025-02-17 20:00:00
1149,Front desk staff was quite rude.,4,2025-02-17 21:00:00
1150,Scheduling an appointment is a nightmare.,1,2025-02-17 22:00:00
1151,Waited 2 hours for a 5 minute checkup.,2,2025-02-17 23:00:00
1152,Great service but long wait times.,2,2025-02-18 00:00:00
1153,Very professional care.,1,2025-02-18 01:00:00
1154,Waited 2 hours for a 5 minute checkup.,3,2025-02-18 02:00:00
1155,Scheduling an appointment is a nightmare.,5,2025-02-18 03:00:00
1156,Scheduling an appointment is a nightmare.,3,2025-02-18 04:00:00
1157,Scheduling an appointment is a nightmare.,5,2025-02-18 05:00:00
1158,Excellent facility and friendly staff.,2,2025-02-18 06:00:00
1159,"Clean clinic, highly recommended.",4,2025-02-18 07:00:00
1160,Front desk staff was quite rude.,2,2025-02-18 08:00:00
1161,The doctor was very dismissive.,2,2025-02-18 09:00:00
1162,Excellent facility and friendly staff.,1,2025-02-18 10:00:00
1163,"Clean clinic, highly recommended.",4,2025-02-18 11:00:00
1164,Waited 2 hours for a 5 minute checkup.,1,2025-02-18 12:00:00
1165,The doctor was very dismissive.,5,2025-02-18 13:00:00
1166,Very professional care.,4,2025-02-18 14:00:00
1167,Excellent facility and friendly staff.,5,2025-02-18 15:00:00
1168,Excellent facility and friendly staff.,5,2025-02-18 16:00:00
1169,Front desk staff was quite rude.,4,2025-02-18 17:00:00
1170,Great service but long wait times.,5,2025-02-18 18:00:00
1171,Front desk staff was quite rude.,2,2025-02-18 19:00:00
1172,Very professional care.,5,2025-02-18 20:00:00
1173,Very professional care.,3,2025-02-18 21:00:00
1174,Excellent facility and friendly staff.,4,2025-02-18 22:00:00
1175,Scheduling an appointment is a nightmare.,4,2025-02-18 23:00:00
1176,Waited 2 hours for a 5 minute checkup.,5,2025-02-19 00:00:00
1177,Very professional care.,5,2025-02-19 01:00:00
1178,Front desk staff was quite rude.,1,2025-02-19 02:00:00
1179,Excellent facility and friendly staff.,3,2025-02-19 03:00:00
1180,Scheduling an appointment is a nightmare.,5,2025-02-19 04:00:00
1181,"Clean clinic, highly recommended.",5,2025-02-19 05:00:00
1182,"Clean clinic, highly recommended.",1,2025-02-19 06:00:00
1183,Front desk staff was quite rude.,4,2025-02-19 07:00:00
1184,Very professional care.,5,2025-02-19 08:00:00
1185,Scheduling an appointment is a nightmare.,5,2025-02-19 09:00:00
1186,Great service but long wait times.,4,2025-02-19 10:00:00
1187,Front desk staff was quite rude.,5,2025-02-19 11:00:00
1188,Great service but long wait times.,4,2025-02-19 12:00:00
1189,"Clean clinic, highly recommended.",5,2025-02-19 13:00:00
1190,Waited 2 hours for a 5 minute checkup.,4,2025-02-19 14:00:00
1191,Excellent facility and friendly staff.,4,2025-02-19 15:00:00
1192,Front desk staff was quite rude.,5,2025-02-19 16:00:00
1193,Very professional care.,1,2025-02-19 17:00:00
1194,Very professional care.,5,2025-02-19 18:00:00
1195,"Clean clinic, highly recommended.",4,2025-02-19 19:00:00
1196,"Clean clinic, highly recommended.",5,2025-02-19 20:00:00
1197,Front desk staff was quite rude.,3,2025-02-19 21:00:00
1198,Front desk staff was quite rude.,4,2025-02-19 22:00:00
1199,Scheduling an appointment is a nightmare.,5,2025-02-19 23:00:00
1200,Great service but long wait times.,5,2025-02-20 00:00:00
1201,Waited 2 hours for a 5 minute checkup.,3,2025-02-20 01:00:00
1202,Scheduling an appointment is a nightmare.,3,2025-02-20 02:00:00
1203,"Clean clinic, highly recommended.",4,2025-02-20 03:00:00
1204,The doctor was very dismissive.,4,2025-02-20 04:00:00
1205,Excellent facility and friendly staff.,5,2025-02-20 05:00:00
1206,"Clean clinic, highly recommended.",3,2025-02-20 06:00:00
1207,Front desk staff was quite rude.,5,2025-02-20 07:00:00
1208,Scheduling an appointment is a nightmare.,4,2025-02-20 08:00:00
1209,The doctor was very dismissive.,1,2025-02-20 09:00:00
1210,The doctor was very dismissive.,1,2025-02-20 10:00:00
1211,"Clean clinic, highly recommended.",4,2025-02-20 11:00:00
1212,Waited 2 hours for a 5 minute checkup.,4,2025-02-20 12:00:00
1213,Great service but long wait times.,4,2025-02-20 13:00:00
1214,The doctor was very dismissive.,5,2025-02-20 14:00:00
1215,Very professional care.,3,2025-02-20 15:00:00
1216,Front desk staff was quite rude.,5,2025-02-20 16:00:00
1217,Front desk staff was quite rude.,5,2025-02-20 17:00:00
1218,Excellent facility and friendly staff.,1,2025-02-20 18:00:00
1219,Front desk staff was quite rude.,5,2025-02-20 19:00:00
1220,Scheduling an appointment is a nightmare.,4,2025-02-20 20:00:00
1221,Scheduling an appointment is a nightmare.,4,2025-02-20 21:00:00
1222,Scheduling an appointment is a nightmare.,4,2025-02-20 22:00:00
1223,Very professional care.,5,2025-02-20 23:00:00
1224,"Clean clinic, highly recommended.",5,2025-02-21 00:00:00
1225,Scheduling an appointment is a nightmare.,4,2025-02-21 01:00:00
1226,Very professional care.,2,2025-02-21 02:00:00
1227,Scheduling an appointment is a nightmare.,4,2025-02-21 03:00:00
1228,Excellent facility and friendly staff.,1,2025-02-21 04:00:00
1229,Very professional care.,4,2025-02-21 05:00:00
1230,Great service but long wait times.,5,2025-02-21 06:00:00
1231,Waited 2 hours for a 5 minute checkup.,3,2025-02-21 07:00:00
1232,"Clean clinic, highly recommended.",1,2025-02-21 08:00:00
1233,"Clean clinic, highly recommended.",4,2025-02-21 09:00:00
1234,Scheduling an appointment is a nightmare.,3,2025-02-21 10:00:00
1235,Excellent facility and friendly staff.,3,2025-02-21 11:00:00
1236,The doctor was very dismissive.,4,2025-02-21 12:00:00
1237,Very professional care.,5,2025-02-21 13:00:00
1238,Scheduling an appointment is a nightmare.,5,2025-02-21 14:00:00
1239,Very professional care.,4,2025-02-21 15:00:00
1240,Scheduling an appointment is a nightmare.,4,2025-02-21 16:00:00
1241,"Clean clinic, highly recommended.",2,2025-02-21 17:00:00
1242,"Clean clinic, highly recommended.",5,2025-02-21 18:00:00
1243,Scheduling an appointment is a nightmare.,4,2025-02-21 19:00:00
1244,"Clean clinic, highly recommended.",5,2025-02-21 20:00:00
1245,Excellent facility and friendly staff.,5,2025-02-21 21:00:00
1246,The doctor was very dismissive.,3,2025-02-21 22:00:00
1247,The doctor was very dismissive.,5,2025-02-21 23:00:00
1248,Very professional care.,5,2025-02-22 00:00:00
1249,The doctor was very dismissive.,4,2025-02-22 01:00:00
1250,Very professional care.,3,2025-02-22 02:00:00
1251,Scheduling an appointment is a nightmare.,5,2025-02-22 03:00:00
1252,Waited 2 hours for a 5 minute checkup.,3,2025-02-22 04:00:00
1253,Scheduling an appointment is a nightmare.,4,2025-02-22 05:00:00
1254,Scheduling an appointment is a nightmare.,1,2025-02-22 06:00:00
1255,Excellent facility and friendly staff.,4,2025-02-22 07:00:00
1256,The doctor was very dismissive.,5,2025-02-22 08:00:00
1257,"Clean clinic, highly recommended.",3,2025-02-22 09:00:00
1258,"Clean clinic, highly recommended.",5,2025-02-22 10:00:00
1259,Great service but long wait times.,3,2025-02-22 11:00:00
1260,Great service but long wait times.,5,2025-02-22 12:00:00
1261,Very professional care.,4,2025-02-22 13:00:00
1262,Front desk staff was quite rude.,2,2025-02-22 14:00:00
1263,Waited 2 hours for a 5 minute checkup.,4,2025-02-22 15:00:00
1264,Very professional care.,5,2025-02-22 16:00:00
1265,"Clean clinic, highly recommended.",3,2025-02-22 17:00:00
1266,The doctor was very dismissive.,5,2025-02-22 18:00:00
1267,Very professional care.,4,2025-02-22 19:00:00
1268,Scheduling an appointment is a nightmare.,3,2025-02-22 20:00:00
1269,"Clean clinic, highly recommended.",5,2025-02-22 21:00:00
1270,Waited 2 hours for a 5 minute checkup.,4,2025-02-22 22:00:00
1271,Waited 2 hours for a 5 minute checkup.,3,2025-02-22 23:00:00
1272,"Clean clinic, highly recommended.",2,2025-02-23 00:00:00
1273,Front desk staff was quite rude.,4,2025-02-23 01:00:00
1274,Great service but long wait times.,5,2025-02-23 02:00:00
1275,Front desk staff was quite rude.,4,2025-02-23 03:00:00
1276,The doctor was very dismissive.,5,2025-02-23 04:00:00
1277,"Clean clinic, highly recommended.",5,2025-02-23 05:00:00
1278,Scheduling an appointment is a nightmare.,4,2025-02-23 06:00:00
1279,Scheduling an appointment is a nightmare.,4,2025-02-23 07:00:00
1280,Excellent facility and friendly staff.,5,2025-02-23 08:00:00
1281,Scheduling an appointment is a nightmare.,5,2025-02-23 09:00:00
1282,"Clean clinic, highly recommended.",4,2025-02-23 10:00:00
1283,"Clean clinic, highly recommended.",4,2025-02-23 11:00:00
1284,Scheduling an appointment is a nightmare.,3,2025-02-23 12:00:00
1285,Great service but long wait times.,2,2025-02-23 13:00:00
1286,The doctor was very dismissive.,5,2025-02-23 14:00:00
1287,Waited 2 hours for a 5 minute checkup.,4,2025-02-23 15:00:00
1288,"Clean clinic, highly recommended.",2,2025-02-23 16:00:00
1289,Scheduling an appointment is a nightmare.,5,2025-02-23 17:00:00
1290,Waited 2 hours for a 5 minute checkup.,5,2025-02-23 18:00:00
1291,Scheduling an appointment is a nightmare.,5,2025-02-23 19:00:00
1292,"Clean clinic, highly recommended.",4,2025-02-23 20:00:00
1293,Excellent facility and friendly staff.,4,2025-02-23 21:00:00
1294,The doctor was very dismissive.,2,2025-02-23 22:00:00
1295,"Clean clinic, highly recommended.",5,2025-02-23 23:00:00
1296,Waited 2 hours for a 5 minute checkup.,5,2025-02-24 00:00:00
1297,Scheduling an appointment is a nightmare.,5,2025-02-24 01:00:00
1298,Excellent facility and friendly staff.,5,2025-02-24 02:00:00
1299,Very professional care.,1,2025-02-24 03:00:00
1300,"Clean clinic, highly recommended.",4,2025-02-24 04:00:00
1301,The doctor was very dismissive.,4,2025-02-24 05:00:00
1302,Excellent facility and friendly staff.,5,2025-02-24 06:00:00
1303,Waited 2 hours for a 5 minute checkup.,1,2025-02-24 07:00:00
1304,Front desk staff was quite rude.,4,2025-02-24 08:00:00
1305,Scheduling an appointment is a nightmare.,2,2025-02-24 09:00:00
1306,Great service but long wait times.,4,2025-02-24 10:00:00
1307,Very professional care.,5,2025-02-24 11:00:00
1308,Very professional care.,4,2025-02-24 12:00:00
1309,The doctor was very dismissive.,5,2025-02-24 13:00:00
1310,Front desk staff was quite rude.,4,2025-02-24 14:00:00
1311,Excellent facility and friendly staff.,2,2025-02-24 15:00:00
1312,"Clean clinic, highly recommended.",3,2025-02-24 16:00:00
1313,"Clean clinic, highly recommended.",5,2025-02-24 17:00:00
1314,Excellent facility and friendly staff.,3,2025-02-24 18:00:00
1315,"Clean clinic, highly recommended.",1,2025-02-24 19:00:00
1316,Very professional care.,3,2025-02-24 20:00:00
1317,Very professional care.,3,2025-02-24 21:00:00
1318,Very professional care.,4,2025-02-24 22:00:00
1319,Excellent facility and friendly staff.,4,2025-02-24 23:00:00
1320,The doctor was very dismissive.,5,2025-02-25 00:00:00
1321,Very professional care.,5,2025-02-25 01:00:00
1322,"Clean clinic, highly recommended.",1,2025-02-25 02:00:00
1323,Front desk staff was quite rude.,5,2025-02-25 03:00:00
1324,The doctor was very dismissive.,5,2025-02-25 04:00:00
1325,Front desk staff was quite rude.,5,2025-02-25 05:00:00
1326,Scheduling an appointment is a nightmare.,4,2025-02-25 06:00:00
1327,Scheduling an appointment is a nightmare.,3,2025-02-25 07:00:00
1328,Scheduling an appointment is a nightmare.,5,2025-02-25 08:00:00
1329,Scheduling an appointment is a nightmare.,5,2025-02-25 09:00:00
1330,"Clean clinic, highly recommended.",4,2025-02-25 10:00:00
1331,Excellent facility and friendly staff.,2,2025-02-25 11:00:00
1332,"Clean clinic, highly recommended.",4,2025-02-25 12:00:00
1333,Waited 2 hours for a 5 minute checkup.,1,2025-02-25 13:00:00
1334,"Clean clinic, highly recommended.",2,2025-02-25 14:00:00
1335,The doctor was very dismissive.,3,2025-02-25 15:00:00
1336,Excellent facility and friendly staff.,3,2025-02-25 16:00:00
1337,Front desk staff was quite rude.,4,2025-02-25 17:00:00
1338,Very professional care.,3,2025-02-25 18:00:00
1339,Great service but long wait times.,1,2025-02-25 19:00:00
1340,Great service but long wait times.,2,2025-02-25 20:00:00
1341,Very professional care.,2,2025-02-25 21:00:00
1342,Excellent facility and friendly staff.,4,2025-02-25 22:00:00
1343,Great service but long wait times.,3,2025-02-25 23:00:00
1344,Excellent facility and friendly staff.,3,2025-02-26 00:00:00
1345,The doctor was very dismissive.,4,2025-02-26 01:00:00
1346,The doctor was very dismissive.,3,2025-02-26 02:00:00
1347,"Clean clinic, highly recommended.",3,2025-02-26 03:00:00
1348,Great service but long wait times.,5,2025-02-26 04:00:00
1349,Very professional care.,4,2025-02-26 05:00:00
1350,Excellent facility and friendly staff.,5,2025-02-26 06:00:00
1351,Front desk staff was quite rude.,4,2025-02-26 07:00:00
1352,The doctor was very dismissive.,5,2025-02-26 08:00:00
1353,"Clean clinic, highly recommended.",3,2025-02-26 09:00:00
1354,Great service but long wait times.,4,2025-02-26 10:00:00
1355,Great service but long wait times.,4,2025-02-26 11:00:00
1356,Great service but long wait times.,5,2025-02-26 12:00:00
1357,Front desk staff was quite rude.,4,2025-02-26 13:00:00
1358,The doctor was very dismissive.,5,2025-02-26 14:00:00
1359,Front desk staff was quite rude.,4,2025-02-26 15:00:00
